Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust,Dust_feed_group,Flow_group,max_time,RUL,pressure_rate,normalized_time,rolling_pressure_mean,pressure_ratio,rate_ratio_interaction,cumulative_pressure,pressure_acceleration,rolling_pressure_std,remaining_pressure_capacity,pressure_growth_rate
43,230.7581,80.6313224612278,72.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.8,7.233999999999648,0.7084148727984345,229.81769999999997,0.38459683333333333,2.782173492333198,56243.9403125,7.233999999999648,0.9431560210260276,369.2419,3.187266530562617
43,231.8432,80.7430679254751,72.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.700000000000003,10.851000000000445,0.7093933463796477,230.54108000000002,0.3864053333333333,4.192884272000172,56475.7835125,3.6170000000007967,0.7924449961969622,368.1568,3.197837197271211
43,230.6677,80.6657003169994,72.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.60000000000001,-11.755000000000663,0.710371819960861,230.66767999999996,0.38444616666666664,-4.519164689166922,56706.4512125,-22.60600000000111,0.7401605244793809,369.33230000000003,3.177241003068306
43,230.0347,80.6829008668783,72.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.5,-6.329999999999558,0.7113502935420744,230.66768000000002,0.38339116666666667,-2.4268660849998307,56936.4859125,5.425000000001106,0.7401605244793809,369.9653,3.1641636428588216
43,231.9336,80.7602684753541,72.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.40000000000001,18.98900000000134,0.7123287671232876,231.04746,0.386556,7.340311884000518,57168.4195125,25.319000000000898,0.8173242826427993,368.0664,3.1859010551387223
43,230.1252,81.026749156553,72.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.3,-18.083999999998518,0.713307240704501,230.92087999999998,0.383542,-6.9359735279994315,57398.5447125,-37.07299999999986,0.916351153760156,369.8748,3.1567242365332753
43,228.2263,80.6399111141741,73.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.200000000000003,-18.989000000001056,0.7142857142857143,230.1975,0.38037716666666666,-7.2229820178337345,57626.7710125,-0.9050000000025378,1.3372071473775413,371.77369999999996,3.126387628405649
43,228.8592,80.7688571283004,73.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.10000000000001,6.32900000000014,0.7152641878669275,229.8358,0.381432,2.4140831280000534,57855.6302125,25.318000000001195,1.4202390837452696,371.1408,3.1307687670209474
43,228.2263,80.7430679254751,73.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,29.0,-6.32899999999924,0.7162426614481409,229.47412,0.38037716666666666,-2.4074070878330445,58083.8565125,-12.65799999999938,1.5783839162249476,371.77369999999996,3.1178455858217817
43,228.2263,80.7430679254751,73.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.90000000000001,0.0,0.7172211350293541,228.73265999999998,0.38037716666666666,0.0,58312.0828125,6.32899999999924,0.8252850071324364,371.77369999999996,3.113592044835034
43,228.8592,80.6657003169994,73.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.8,6.32899999999924,0.7181996086105675,228.47946000000002,0.381432,2.41408312799971,58540.9420125,6.32899999999924,0.34665360664153233,371.1408,3.117972709564404
43,228.8592,80.553954852752,73.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.700000000000003,0.0,0.7191780821917808,228.60603999999998,0.381432,0.0,58769.8012125,-6.32899999999924,0.34665360664153816,371.1408,3.1137305698812168
43,228.8592,80.5109651000478,73.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.60000000000001,0.0,0.7201565557729941,228.60603999999998,0.381432,0.0,58998.6604125,0.0,0.34665360664153816,371.1408,3.1094999577513596
43,230.0347,80.2616733467347,73.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.5,11.754999999998994,0.7211350293542075,228.96772,0.38339116666666667,4.506763164166281,59228.6951125,11.754999999998994,0.656406830401389,369.9653,3.121230622507047
43,230.1252,80.1069497517763,73.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.40000000000001,0.9050000000002515,0.7221135029354206,229.3475,0.383542,0.34710551000009643,59458.8203125,-10.849999999998742,0.6693974529363149,369.8748,3.1182276000240168
43,229.3113,81.0437382089192,73.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.3,-8.138999999999486,0.723091976516634,229.43792,0.38218549999999996,-3.1106077844998032,59688.1316125,-9.043999999999738,0.6152979904059739,370.68870000000004,3.1029945452910073
43,228.2263,80.7774574032399,74.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.200000000000003,-10.850000000000412,0.7240704500978473,229.31133999999997,0.38037716666666666,-4.12709225833349,59916.3579125,-2.711000000000926,0.8011492014585124,371.77369999999996,3.0841391475116335
43,228.2263,80.9321926201914,74.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.10000000000001,0.0,0.7250489236790606,229.18476,0.38037716666666666,0.0,60144.5842125,10.850000000000412,0.9300710876043824,371.77369999999996,3.0799770164645484
43,228.2263,80.717290344643,74.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,28.0,0.0,0.726027397260274,228.82308000000003,0.38037716666666666,0.0,60372.8105125,0.0,0.8663593896285661,371.77369999999996,3.0758261040993786
43,230.306,80.8462247367762,74.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.90000000000001,20.79700000000121,0.7270058708414873,228.85924,0.38384333333333337,7.982789803333798,60603.1165125,20.79700000000121,0.9353223872000449,369.69399999999996,3.0996769434767577
43,233.3803,81.1029265354737,74.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.8,30.742999999997316,0.7279843444227007,229.67304,0.3889671666666667,11.95801760483229,60836.4968125,9.945999999996108,2.259623030064447,366.61969999999997,3.136831947085592
43,240.0716,81.0437382089192,74.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.700000000000003,66.91300000000365,0.7289628180039138,232.04209999999998,0.4001193333333333,26.773184951334795,61076.5684125,36.17000000000633,4.959797172768027,359.9284,3.2224375406384222
43,240.795,81.1282913281783,74.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.60000000000001,7.234000000000392,0.7299412915851271,234.55584,0.401325,2.903185050000157,61317.3634125,-59.679000000003256,5.675756267053569,359.20500000000004,3.227814970136529
43,238.8961,81.2043742755609,74.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.5,-18.988999999998356,0.7309197651663405,236.68980000000002,0.39816016666666665,-7.560663404832678,61556.2595125,-26.22299999999875,4.606047401514458,361.1039,3.198073585032482
43,242.0609,81.0437382089192,74.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.40000000000001,31.648000000001936,0.7318982387475538,239.04077999999998,0.40343483333333335,12.767905605334114,61798.3204125,50.63700000000029,3.3661167770887532,357.9391,3.2361082455065744
43,250.1989,81.2466565505561,74.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.3,81.37999999999312,0.7328767123287672,242.4045,0.41699816666666667,33.93531080333047,62048.5193125,49.73199999999118,4.50589934252851,349.8011,3.3404392077377945
43,260.2358,80.8204355339509,75.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.200000000000003,100.36900000000544,0.7338551859099804,246.43734,0.4337263333333333,43.53267835033569,62308.7551125,18.989000000012325,8.837510402992415,339.7642,3.4698106204025247
43,270.3631,81.0521969500645,75.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.10000000000001,101.27300000000567,0.7348336594911936,252.35096,0.4506051666666666,45.63413704383588,62579.1182125,0.9040000000002237,13.020731967443286,329.6369,3.6000412303589715
43,267.8313,80.9837710258419,75.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,27.0,-25.317999999997596,0.735812133072407,258.13800000000003,0.4463855,-11.301588088998926,62846.9495125,-126.59100000000326,11.930175532656676,332.1687,3.5615863888086916
43,275.7885,80.966570475963,75.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.90000000000001,79.57200000000452,0.7367906066536203,264.88352,0.4596475,36.57507087000208,63122.7380125,104.89000000000212,9.935707806291429,324.2115,3.6625298318389135
43,282.2989,81.1367386385924,75.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.8,65.10399999999449,0.7377690802348337,271.30352,0.47049816666666666,30.63131264266407,63405.0369125,-14.468000000010036,8.313371073878564,317.7011,3.74401719172391
43,287.2721,80.9837710258419,75.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.700000000000003,49.732000000003026,0.738747553816047,276.71078,0.4787868333333334,23.811026795334786,63692.3090125,-15.37199999999146,8.104896238200766,312.7279,3.8049284264247896
43,290.5273,80.9407812731378,75.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.60000000000001,32.55200000000187,0.7397260273972602,280.74362,0.4842121666666667,15.76207444933424,63982.8363125,-17.180000000001158,9.111003832289876,309.4727,3.842953652870984
43,292.3358,80.923592345252,75.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.5,18.084999999998267,0.7407045009784736,285.64452,0.4872263333333333,8.811488238332489,64275.1721125,-14.467000000003601,6.700710571424523,307.6642,3.861767452288409
43,298.7558,80.8806025925477,75.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.40000000000001,64.20000000000381,0.7416829745596868,290.23798,0.49792633333333336,31.9668706000019,64573.9279125,46.115000000005544,6.1004763704975975,301.2442,3.9413693411428854
43,301.8301,80.9751707509025,75.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.3,30.742999999997316,0.7426614481409002,294.14422,0.5030501666666667,15.465271273831984,64875.7580125,-33.457000000006495,5.998290338671389,298.1699,3.9766811070265993
43,303.729,80.9751707509025,76.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.200000000000003,18.98900000000077,0.7436399217221135,297.43559999999997,0.506215,9.61251663500039,65179.4870125,-11.753999999996545,5.796421542210132,296.271,3.9964341579416556
43,302.4631,80.8032466060651,76.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.10000000000001,-12.659000000000598,0.7446183953033267,299.82276,0.5041051666666667,-6.3814673048336354,65481.9501125,-31.648000000001367,4.567616824230917,297.5369,3.974547910978346
43,301.8301,81.1029265354737,76.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,26.0,-6.3299999999992735,0.7455968688845401,301.72162,0.5030501666666667,-3.1843075549996347,65783.7802125,6.329000000001324,1.830231621133531,298.1699,3.9610248824012486
43,302.1918,80.906391795373,76.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.90000000000001,3.6170000000000537,0.7465753424657534,302.40882,0.503653,1.821712901000027,66085.9720125,9.946999999999328,0.7846580318820927,297.8082,3.9605739978954917
43,302.1918,80.7602684753541,76.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.8,0.0,0.7475538160469668,302.48116,0.503653,0.0,66388.1638125,-3.6170000000000537,0.7329338940157468,297.8082,3.9553900005839004
43,302.3727,81.1874682240016,76.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.700000000000003,1.8090000000001856,0.74853228962818,302.2099,0.5039545,0.9116536905000935,66690.5365125,1.8090000000001856,0.2426506439247373,297.6273,3.9525842620577225
43,301.8301,80.863413664662,76.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.60000000000001,-5.426000000000239,0.7495107632093932,302.0833,0.5030501666666667,-2.729550204333454,66992.3666125,-7.235000000000425,0.2426506439247447,298.1699,3.940340679630018
43,300.7451,81.0691030016238,76.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.5,-10.849999999999438,0.7504892367906066,301.8663,0.5012418333333333,-5.438473891666384,67293.1117125,-5.423999999999199,0.6570276516229159,299.2549,3.9210573152404518
43,300.293,81.4242100994883,76.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.40000000000001,-4.5209999999999875,0.7514677103718199,301.48654,0.5004883333333333,-2.2627077549999934,67593.4047125,6.328999999999451,0.9185553456363728,299.707,3.9100650532543617
43,299.9313,81.1874682240016,76.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.3,-3.61699999999954,0.7524461839530333,301.03444,0.49988550000000004,-1.8080858534997701,67893.3360125,0.9040000000004476,1.0337291028104054,300.0687,3.9002769323761126
43,298.6654,80.9837710258419,77.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.200000000000003,-12.659000000001166,0.7534246575342466,300.29298,0.4977756666666666,-6.301342164333913,68192.0014125,-9.042000000001625,1.1561768320621797,301.3346,3.878771378197774
43,301.8301,80.9493815480772,77.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.10000000000001,31.647000000002187,0.7544031311154598,300.29298,0.5030501666666667,15.9200286245011,68493.8315125,44.30600000000335,1.1561768320621797,298.1699,3.91478723845931
43,301.8301,80.8720139396015,77.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,25.0,0.0,0.7553816046966731,300.50998,0.5030501666666667,0.0,68795.6616125,-31.647000000002187,1.3481338831871739,298.1699,3.9097162705995303
43,303.729,80.5023764471015,77.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.90000000000001,18.98900000000077,0.7563600782778864,301.19718,0.506215,9.61251663500039,69099.3906125,18.98900000000077,1.9508748106931937,296.271,3.929223752532681
43,305.6279,81.1029265354737,77.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.8,18.98899999999864,0.7573385518590998,302.3365,0.5093798333333334,9.672613655165975,69405.0185125,-2.1316282072803006e-12,2.586611071459535,294.3721,3.9486808275364234
43,303.729,81.0521969500645,77.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.700000000000003,-18.98900000000134,0.7583170254403131,303.34922,0.506215,-9.612516635000677,69708.7475125,-37.97799999999998,1.5887337243845665,296.271,3.9190838203989182
43,303.729,80.7860576781794,77.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.60000000000001,0.0,0.7592954990215264,303.729,0.506215,0.0,70012.4765125,18.98900000000134,1.342725066793953,296.271,3.914033454716064
43,302.4631,81.0691030016238,77.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.5,-12.658999999998798,0.7602739726027398,303.8556,0.5041051666666667,-6.381467304832728,70314.9396125,-12.658999999998798,1.132274946731944,297.5369,3.8927039396048397
43,301.8301,80.7086900697036,77.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.40000000000001,-6.330000000000173,0.7612524461839529,303.47582,0.5030501666666667,-3.184307555000087,70616.7697125,6.328999999998625,1.4571929065833589,298.1699,3.8795642174863216
43,301.8301,80.7602684753541,77.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.3,0.0,0.7622309197651663,302.71626000000003,0.5030501666666667,0.0,70918.5998125,6.330000000000173,0.9599392808906781,298.1699,3.8745840324186904
43,300.5642,80.7086900697036,78.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.200000000000003,-12.659000000000598,0.7632093933463796,302.0833,0.5009403333333334,-6.341403679666967,71219.1640125,-12.659000000000598,1.1498327943648925,299.4358,3.853387130084781
43,300.5642,80.9493815480772,78.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.10000000000001,0.0,0.7641878669275929,301.45034,0.5009403333333334,0.0,71519.7282125,12.659000000000598,0.8492064430967944,299.4358,3.8484532157688456
43,301.8301,80.7602684753541,78.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,24.0,12.658999999998798,0.7651663405088063,301.32374000000004,0.5030501666666667,6.368112059832729,71821.5583125,12.658999999998798,0.6933619855437324,298.1699,3.859719899492073
43,302.4631,80.8204355339509,78.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.90000000000001,6.330000000000173,0.7661448140900196,301.45034,0.5041051666666667,3.1909857050000876,72124.0214125,-6.328999999998625,0.8492064430967944,297.5369,3.8628747910233106
43,302.4631,80.8032466060651,78.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.8,0.0,0.767123287671233,301.57694000000004,0.5041051666666667,0.0,72426.4845125,-6.330000000000173,0.9599392808907612,297.5369,3.8579476548731164
43,302.4631,80.7000897947641,78.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.700000000000003,0.0,0.7681017612524461,301.95672,0.5041051666666667,0.0,72728.9476125,0.0,0.8252888415560935,297.5369,3.8530330719358847
43,305.6279,80.717290344643,78.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.60000000000001,31.648000000001936,0.7690802348336594,302.96946,0.5093798333333334,16.120852965334322,73034.5755125,31.648000000001936,1.5111788272725477,294.3721,3.8883956248295726
43,304.9949,80.7602684753541,78.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.5,-6.329999999999842,0.7700587084148728,303.60242,0.5083248333333333,-3.21769619499992,73339.5704125,-37.97800000000178,1.5760488545716698,295.0051,3.8754116407190384
43,302.8248,80.9407812731378,78.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.40000000000001,-21.70100000000114,0.7710371819960861,303.67476,0.5047079999999999,-10.952668308000574,73642.3952125,-15.371000000001299,1.5179095322174705,297.1752,3.8429542659523572
43,301.8301,81.3058334463793,78.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.3,-9.946999999998814,0.7720156555772995,303.54816,0.5030501666666667,-5.003840007832737,73944.2253125,11.754000000002327,1.6636338353125306,298.1699,3.825476504113099
43,297.4899,80.7344792725288,79.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.200000000000003,-43.40200000000285,0.7729941291585127,302.55352000000005,0.49581649999999994,-21.51942773300141,74241.7152125,-33.455000000004034,3.2268144325320307,302.5101,3.7656948890418365
43,303.729,80.2358841439094,79.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.10000000000001,62.39100000000362,0.7739726027397259,302.17374,0.506215,31.58326006500183,74545.4442125,105.79300000000647,2.866099358535408,296.271,3.83981031808078
43,311.867,80.9149920703125,79.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,23.0,81.3799999999934,0.7749510763209393,303.54816,0.5197783333333333,42.29956076666324,74857.3112125,18.98899999998978,5.230040538370293,288.133,3.937714596746028
43,314.4893,81.2804686536747,79.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.90000000000001,26.22300000000145,0.7759295499021526,305.88106000000005,0.5241488333333334,13.74475485650076,75171.8005125,-55.15699999999195,7.095535196374951,285.5107,3.9658171000527482
43,316.8403,81.2551038609701,79.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.8,23.509999999997987,0.776908023483366,308.8831,0.5280671666666666,12.41485908833227,75488.6408125,-2.7130000000034613,8.062566628251503,283.1597,3.990431939667104
43,320.638,80.6915011418178,79.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.700000000000003,37.977000000001794,0.7778864970645792,313.51272,0.5343966666666666,20.294782210000957,75809.2788125,14.467000000003807,6.348733802656481,279.362,4.033182339205253
43,323.8028,80.8548250117157,79.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.60000000000001,31.648000000001936,0.7788649706457925,317.52748,0.5396713333333333,17.079518357334376,76133.0816125,-6.3289999999998585,4.764419263351168,276.1972,4.067874320755348
43,323.8028,80.8978031424267,79.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.5,0.0,0.7798434442270059,319.91463999999996,0.5396713333333333,0.0,76456.8844125,-31.648000000001936,4.172670206593237,276.1972,4.062770337982806
43,323.8028,81.026749156553,79.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.40000000000001,0.0,0.7808219178082191,321.77734,0.5396713333333333,0.0,76780.6872125,0.0,3.08139271401591,276.1972,4.057679147146878
43,327.6005,81.0352908985052,79.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.3,37.97699999999696,0.7818003913894325,323.92938,0.5460008333333334,20.735473647498342,77108.2877125,37.97699999999696,2.4677100644099026,272.3995,4.100131362952048
43,327.6005,81.0775617427691,80.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.200000000000003,0.0,0.7827788649706457,325.32188,0.5460008333333334,0.0,77435.8882125,-37.97699999999696,2.080085956634863,272.3995,4.095006198812423
43,329.409,80.7344792725288,80.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.10000000000001,18.085000000000836,0.783757338551859,326.44312,0.549015,9.92893627500046,77765.2972125,18.085000000000836,2.520817352961008,270.591,4.112471858770639
43,331.9408,80.8032466060651,80.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,22.0,25.317999999998165,0.7847358121330724,328.07072000000005,0.5532346666666667,14.00679529066565,78097.2380125,7.232999999997329,2.975981661063955,268.0592,4.138912666597099
43,332.0313,80.8118352590114,80.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.90000000000001,0.9049999999996831,0.7857142857142857,329.71642,0.5533855,0.5008138774998245,78429.2693125,-24.412999999998483,2.1997316738612813,267.9687,4.134885378145886
43,330.7653,81.0009599537277,80.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.8,-12.659999999998547,0.7866927592954991,330.34938,0.5512755,-6.979147829999199,78760.0346125,-13.56499999999823,1.8691654386352268,269.2347,4.1139962174876095
43,329.4994,81.1451973797377,80.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.700000000000003,-12.659000000001166,0.7876712328767123,330.72916,0.5491656666666667,-6.951888174333973,79089.5340125,0.0009999999973810958,1.2668936668041009,270.5006,4.093160197600494
43,332.6642,80.6657003169994,80.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.60000000000001,31.648000000001936,0.7886497064579255,331.3802,0.5544403333333333,17.546927669334405,79422.1982125,44.3070000000031,1.2552260971586553,267.3358,4.12734734333316
43,332.6642,80.6055332584025,80.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.5,0.0,0.7896281800391389,331.52488,0.5544403333333333,0.0,79754.8624125,-31.648000000001936,1.3722328836564528,267.3358,4.1222329105051685
43,332.6642,79.6341438259822,80.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.40000000000001,0.0,0.7906066536203522,331.65146000000004,0.5544403333333333,0.0,80087.5266125,0.0,1.4571863909562408,267.3358,4.117131137164219
43,331.9408,79.8834355792953,80.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.3,-7.23399999999908,0.7915851272015656,331.88656000000003,0.5532346666666667,-4.002099578666157,80419.4674125,-7.23399999999908,1.3707339960721896,268.0592,4.103100072891223
43,333.9301,79.6943225065722,81.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.200000000000003,19.893000000000704,0.7925636007827789,332.7727,0.5565501666666667,11.071452465500393,80753.3975125,27.126999999999782,0.7188444059654612,266.0699,4.122593776264274
43,333.9301,80.0467710711863,81.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.10000000000001,0.0,0.793542074363992,333.02588000000003,0.5565501666666667,0.0,81087.3276125,-19.893000000000704,0.8766771167241696,266.0699,4.117510430117011
43,334.2014,80.6399111141741,81.2,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,21.0,2.712999999999734,0.7945205479452054,333.33332,0.5570023333333333,1.511147330333185,81421.5290125,2.712999999999734,0.9814134128835701,265.7986,4.115780737490384
43,334.8344,80.5883327085236,81.3,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.90000000000001,6.330000000000742,0.7954990215264187,333.76735999999994,0.5580573333333334,3.5325029200004145,81756.3634125,3.6170000000010076,1.0858470348017597,265.1656,4.118504254384942
43,335.829,80.6055332584025,81.4,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.8,9.945999999999065,0.7964774951076321,334.54499999999996,0.559715,5.566925389999477,82092.1924125,3.6159999999983237,0.8072597692117502,264.171,4.125663339979566
43,337.0045,81.026749156553,81.5,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.700000000000003,11.755000000000663,0.7974559686888454,335.15988,0.5616741666666667,6.60247982916704,82429.1969125,1.809000000001598,1.263657836199248,262.9955,4.135024489140804
43,329.409,81.0944677943284,81.6,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.60000000000001,-75.95500000000447,0.7984344422700587,334.25566,0.549015,-41.70043432500246,82758.6059125,-87.71000000000514,2.9094465707395067,270.591,4.036874950528493
43,333.8397,81.1282913281783,81.7,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.5,44.306999999996236,0.799412915851272,334.18332,0.5563994999999999,24.6523926464979,83092.4456125,120.26200000000071,2.915623028957599,266.1603,4.086165188663829
43,337.0045,81.0521969500645,81.8,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.40000000000001,31.648000000001936,0.8003913894324852,334.61734,0.5616741666666667,17.775864026667755,83429.4501125,-12.6589999999943,3.1857775821591523,262.9955,4.119859362837905
43,342.0681,81.0009599537277,81.9,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.3,50.63599999999576,0.8013698630136986,335.86516,0.5701135,28.868267185997585,83771.5182125,18.987999999993825,4.659859066322464,257.9319,4.176655626658661
43,344.6,80.7774574032399,82.0,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.200000000000003,25.319000000001513,0.8023483365949119,337.38426000000004,0.5743333333333334,14.541545666667536,84116.1182125,-25.31699999999425,6.130215253397516,255.39999999999998,4.202438973140988
43,347.1318,81.1282913281783,82.1,79.2462662797576,"ISO 12103-1, A2 Fine Test Dust",Low,High,102.2,20.10000000000001,25.318000000001195,0.8033268101761252,340.92882,0.578553,14.647804854000691,84463.2500125,-0.0010000000003174137,5.452256235448493,252.8682,4.228158291983456
